epoch,step,train_loss,val_loss
0,9,0.03168497607111931,
0,19,0.02773020789027214,
0,29,0.03167238458991051,
0,39,0.0236163679510355,
0,49,0.11527995020151138,
0,59,0.04414859414100647,
0,69,0.013412170112133026,
0,79,0.0035110055468976498,
0,89,0.12378320097923279,
0,99,0.02784317545592785,
0,109,0.053450632840394974,
0,119,0.040772970765829086,
0,129,0.0888519138097763,
0,139,0.06055805832147598,
0,149,0.028282949700951576,
0,159,0.07100493460893631,
0,169,0.19730721414089203,
0,179,0.06131032481789589,
0,189,0.03426812216639519,
0,199,0.044341791421175,
0,209,0.03987729549407959,
0,219,0.09219369292259216,
0,229,0.011116977781057358,
0,239,0.05164029821753502,
0,249,0.02158518135547638,
0,259,0.044137004762887955,
0,269,0.019903764128684998,
0,279,0.4613189101219177,
0,289,0.05004085227847099,
0,299,0.012865254655480385,
0,309,0.030258098617196083,
0,319,0.08200836926698685,
0,329,0.03719696030020714,
0,339,0.014494466595351696,
0,349,0.010161555372178555,
0,359,0.049643374979496,
0,369,0.07020284980535507,
0,379,0.027316559106111526,
0,389,0.08461825549602509,
0,399,0.040732242166996,
0,409,0.01060190238058567,
0,419,0.03621295839548111,
0,429,0.022285951301455498,
0,439,0.04107339307665825,
0,449,0.0377090685069561,
0,459,0.05021664872765541,
0,469,0.03567333146929741,
0,479,0.0625169649720192,
0,489,0.11294744908809662,
0,499,0.018747784197330475,
0,509,0.06618020683526993,
0,519,0.0119437575340271,
0,529,0.02599996142089367,
0,539,0.01638108305633068,
0,549,0.03773484751582146,
0,559,0.02446972392499447,
0,569,0.0384562611579895,
0,579,0.06581337749958038,
0,589,0.004132636822760105,
0,599,0.012180064804852009,
0,609,0.03922184556722641,
0,619,0.028793908655643463,
0,629,0.09274646639823914,
0,639,0.014718647114932537,
0,649,0.023629136383533478,
0,659,0.011870116926729679,
0,669,0.022992754355072975,
0,679,0.12002800405025482,
0,689,0.041985444724559784,
0,699,0.026721002534031868,
0,709,0.01893048733472824,
0,719,0.14640992879867554,
0,729,0.02761945128440857,
0,739,0.0201580710709095,
0,749,0.008493293076753616,
0,759,0.0897221639752388,
0,760,,0.05574893578886986
1,769,0.017792023718357086,
1,779,0.025071866810321808,
1,789,0.03896050155162811,
1,799,0.04348437860608101,
1,809,0.03240203484892845,
1,819,0.018482012674212456,
1,829,0.018319178372621536,
1,839,0.10061392188072205,
1,849,0.09757175296545029,
1,859,0.028522329404950142,
1,869,0.018356557935476303,
1,879,0.11629527807235718,
1,889,0.13283345103263855,
1,899,0.018823277205228806,
1,909,0.013262747786939144,
1,919,0.019742880016565323,
1,929,0.029746361076831818,
1,939,0.05142180249094963,
1,949,0.04972568154335022,
1,959,0.07215014100074768,
1,969,0.020491674542427063,
1,979,0.016707589849829674,
1,989,0.05823846906423569,
1,999,0.015669377520680428,
1,1009,0.012344440445303917,
1,1019,0.007520023733377457,
1,1029,0.011902766302227974,
1,1039,0.012334948405623436,
1,1049,0.04887424781918526,
1,1059,0.01757126674056053,
1,1069,0.04182863235473633,
1,1079,0.0656338632106781,
1,1089,0.08609134703874588,
1,1099,0.016188228502869606,
1,1109,0.007385530509054661,
1,1119,0.037484318017959595,
1,1129,0.019120996817946434,
1,1139,0.006957944482564926,
1,1149,0.012462684884667397,
1,1159,0.019354088231921196,
1,1169,0.017792250961065292,
1,1179,0.06030425801873207,
1,1189,0.03206290677189827,
1,1199,0.009216221049427986,
1,1209,0.009828345850110054,
1,1219,0.04693620651960373,
1,1229,0.031421858817338943,
1,1239,0.07515481114387512,
1,1249,0.007265100255608559,
1,1259,0.0314364954829216,
1,1269,0.03801712021231651,
1,1279,0.07045391201972961,
1,1289,0.010808909311890602,
1,1299,0.014706779271364212,
1,1309,0.012907789088785648,
1,1319,0.0862702950835228,
1,1329,0.044767290353775024,
1,1339,0.013362198136746883,
1,1349,0.02110772207379341,
1,1359,0.06502912938594818,
1,1369,0.006471982691437006,
1,1379,0.02405773289501667,
1,1389,0.010000219568610191,
1,1399,0.043645817786455154,
1,1409,0.0090732891112566,
1,1419,0.008147314190864563,
1,1429,0.043858788907527924,
1,1439,0.03475353494286537,
1,1449,0.07119220495223999,
1,1459,0.010503621771931648,
1,1469,0.00786763709038496,
1,1479,0.048731546849012375,
1,1489,0.03476683050394058,
1,1499,0.0437249094247818,
1,1509,0.05493728071451187,
1,1519,0.019776184111833572,
1,1521,,0.0457649827003479
2,1529,0.09718780964612961,
2,1539,0.08054399490356445,
2,1549,0.018458308652043343,
2,1559,0.011702173389494419,
2,1569,0.054938457906246185,
2,1579,0.0577254444360733,
2,1589,0.03241924196481705,
2,1599,0.05842939764261246,
2,1609,0.08307161927223206,
2,1619,0.02048160508275032,
2,1629,0.0132169583812356,
2,1639,0.00841924361884594,
2,1649,0.019491584971547127,
2,1659,0.01103522814810276,
2,1669,0.003575566690415144,
2,1679,0.07562104612588882,
2,1689,0.011456565000116825,
2,1699,0.012929843738675117,
2,1709,0.03738981857895851,
2,1719,0.035364557057619095,
2,1729,0.018420152366161346,
2,1739,0.03115616738796234,
2,1749,0.024952329695224762,
2,1759,0.012274758890271187,
2,1769,0.034710075706243515,
2,1779,0.09939421713352203,
2,1789,0.012671135365962982,
2,1799,0.04137726128101349,
2,1809,0.006615687161684036,
2,1819,0.07045328617095947,
2,1829,0.006171048618853092,
2,1839,0.014252837747335434,
2,1849,0.017804810777306557,
2,1859,0.042269546538591385,
2,1869,0.016033856198191643,
2,1879,0.014356235042214394,
2,1889,0.014326730743050575,
2,1899,0.017560502514243126,
2,1909,0.023090779781341553,
2,1919,0.028673723340034485,
2,1929,1.1557143926620483,
2,1939,0.041656993329524994,
2,1949,0.019161902368068695,
2,1959,0.01080055721104145,
2,1969,0.04713580012321472,
2,1979,0.018087150529026985,
2,1989,0.4092746675014496,
2,1999,0.06165701150894165,
2,2009,0.015126150101423264,
2,2019,0.0074656447395682335,
2,2029,0.028552180156111717,
2,2039,0.020352190360426903,
2,2049,0.01363323349505663,
2,2059,0.013405298814177513,
2,2069,0.09775859117507935,
2,2079,0.03884299844503403,
2,2089,0.012306650169193745,
2,2099,0.019545763731002808,
2,2109,0.12015426158905029,
2,2119,0.020920440554618835,
2,2129,0.013705075718462467,
2,2139,0.011798214167356491,
2,2149,0.018563993275165558,
2,2159,0.016215046867728233,
2,2169,0.12200181186199188,
2,2179,0.018743397668004036,
2,2189,0.03213053196668625,
2,2199,0.009227201342582703,
2,2209,0.013818133622407913,
2,2219,0.03221312537789345,
2,2229,0.008745266124606133,
2,2239,0.016644271090626717,
2,2249,0.034684356302022934,
2,2259,0.02069183439016342,
2,2269,0.017883606255054474,
2,2279,0.004646516405045986,
2,2282,,0.03866320475935936
3,2289,0.031839266419410706,
3,2299,0.01516886055469513,
3,2309,0.01603088714182377,
3,2319,0.06542222201824188,
3,2329,0.011828497052192688,
3,2339,0.006925993133336306,
3,2349,0.012044418603181839,
3,2359,0.06333353370428085,
3,2369,0.007251139730215073,
3,2379,0.019261034205555916,
3,2389,0.05854719132184982,
3,2399,0.027422960847616196,
3,2409,0.03647024184465408,
3,2419,0.00938897579908371,
3,2429,0.024189257994294167,
3,2439,0.0248369500041008,
3,2449,0.020146748051047325,
3,2459,0.014097004197537899,
3,2469,0.0035242901649326086,
3,2479,0.018166178837418556,
3,2489,0.005423733964562416,
3,2499,0.040644556283950806,
3,2509,0.010288696736097336,
3,2519,0.006529143080115318,
3,2529,0.009496274404227734,
3,2539,0.016028758138418198,
3,2549,0.0036723429802805185,
3,2559,0.012376724742352962,
3,2569,0.02243266999721527,
3,2579,0.02139551006257534,
3,2589,0.012568636797368526,
3,2599,0.005354065913707018,
3,2609,0.009920571930706501,
3,2619,0.0303774643689394,
3,2629,0.009486922062933445,
3,2639,0.020494656637310982,
3,2649,0.009266136214137077,
3,2659,0.06369306147098541,
3,2669,0.0230884812772274,
3,2679,0.01415573712438345,
3,2689,0.015997085720300674,
3,2699,0.005810974165797234,
3,2709,0.009579923003911972,
3,2719,0.016664762049913406,
3,2729,0.03768044710159302,
3,2739,0.11637371778488159,
3,2749,0.06085493415594101,
3,2759,0.027760248631238937,
3,2769,0.012375922873616219,
3,2779,0.005397198721766472,
3,2789,0.01566922850906849,
3,2799,0.012484412640333176,
3,2809,0.005459068343043327,
3,2819,0.017555825412273407,
3,2829,0.0860985741019249,
3,2839,0.024888809770345688,
3,2849,0.013694840483367443,
3,2859,0.006220344454050064,
3,2869,0.020502889528870583,
3,2879,0.013907225802540779,
3,2889,0.049553509801626205,
3,2899,0.007239948958158493,
3,2909,0.029203061014413834,
3,2919,0.053225524723529816,
3,2929,0.010702005587518215,
3,2939,0.06925193965435028,
3,2949,0.012756642885506153,
3,2959,0.02001969888806343,
3,2969,0.017638683319091797,
3,2979,0.016223784536123276,
3,2989,0.01293057482689619,
3,2999,0.009164327755570412,
3,3009,0.005597719922661781,
3,3019,0.014251363463699818,
3,3029,0.02314198575913906,
3,3039,0.029118774458765984,
3,3043,,0.03604714572429657
4,3049,0.007453509606420994,
4,3059,0.008363516069948673,
4,3069,0.011801420710980892,
4,3079,0.024890072643756866,
4,3089,0.014059755019843578,
4,3099,0.03749538213014603,
4,3109,0.09419594705104828,
4,3119,0.011915561743080616,
4,3129,0.023924676701426506,
4,3139,0.022376835346221924,
4,3149,0.006336989812552929,
4,3159,0.005166396964341402,
4,3169,0.013855335302650928,
4,3179,0.013609838671982288,
4,3189,0.012568800710141659,
4,3199,0.009911872446537018,
4,3209,0.0642353892326355,
4,3219,0.009489016607403755,
4,3229,0.04369278624653816,
4,3239,0.003383190603926778,
4,3249,0.04059923067688942,
4,3259,0.017394259572029114,
4,3269,0.00717731099575758,
4,3279,0.010742491111159325,
4,3289,0.005325565114617348,
4,3299,0.00966495368629694,
4,3309,0.007066008634865284,
4,3319,0.024628929793834686,
4,3329,0.03040487878024578,
4,3339,0.027036581188440323,
4,3349,0.008892715908586979,
4,3359,0.00798516720533371,
4,3369,0.006214655935764313,
4,3379,0.031596604734659195,
4,3389,0.04185342788696289,
4,3399,0.041016899049282074,
4,3409,0.07358711212873459,
4,3419,0.015061146579682827,
4,3429,0.01421008724719286,
4,3439,0.006802771706134081,
4,3449,0.012823006138205528,
