Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2006-05-30,33.72759246826172,34.12206767397292,33.710687094352515,34.08262036837349,7840900
2006-05-31,33.93611526489258,33.96992602581547,33.74451307069772,33.89103138403837,8260300
2006-06-01,34.17842102050781,34.20659735903981,33.9304640821058,33.953006012818136,5661800
2006-06-02,34.22914123535156,34.38129390201616,34.0657154529732,34.20659930335794,6666600
2006-06-05,33.88539123535156,34.093898774697436,33.86284929874191,34.00936758726991,6921900
2006-06-06,34.341861724853516,34.51655855018966,34.0150121658234,34.06009389995401,10568900
2006-06-07,34.471466064453125,34.76450478719091,34.3813004689736,34.44328971893778,9507200
2006-06-08,34.691246032714844,34.798317003442584,34.3982073157724,34.47710194154204,12528800
2006-06-09,34.589805603027344,34.75886580358787,34.5559927030284,34.61798194483458,8621700
2006-06-12,34.589805603027344,34.74759483692156,34.56726366969472,34.62925291150089,6507600
2006-06-13,34.40384292602539,34.76450531340264,34.38130098938497,34.68561068487854,12088300
2006-06-14,34.51655197143555,34.589812193867246,34.353126148210016,34.53345734979767,8972700
2006-06-15,34.640525817871094,34.66306560274876,34.33057959148469,34.460194640546575,8863300
2006-06-16,34.758880615234375,34.79832794051744,34.544736456756304,34.544736456756304,11648700
2006-06-19,34.572898864746094,34.758866594395634,34.55599348922055,34.713782726704665,9989800
2006-06-20,34.674346923828125,34.770149099604296,34.49401569265658,34.58418130824235,6927900
2006-06-21,34.82085037231445,34.882839605801465,34.65742460216085,34.65742460216085,6998600
2006-06-22,34.477081298828125,34.93917995856084,34.330560953225444,34.54470491618227,7812800
2006-06-23,34.55598449707031,34.792670441423255,34.375653372666434,34.40946626463588,5004600
2006-06-26,33.93048095703125,33.95865730957643,33.53037116162317,33.58672386671353,15467400
2006-06-27,33.55854034423828,33.95865005416116,33.53599840713117,33.936110266771486,10361800
2006-06-28,33.37820816040039,33.57544687968259,33.23168987296901,33.54163397502117,9490700
2006-06-29,33.75014877319336,33.896669241861844,33.30495510644212,33.389486311421464,8491000
2006-06-30,33.76704406738281,34.009364489571745,33.7614096586023,33.89102255772614,10294200
2006-07-03,33.896671295166016,34.026284240859276,33.82341105639401,33.88540032383817,3302400
2006-07-05,33.83467102050781,34.04881295691755,33.69942155829147,33.69942155829147,6556400
2006-07-06,34.10516357421875,34.200963562905855,33.84030124125579,33.879748548328955,5631800
2006-07-07,34.16152572631836,34.302409619127005,34.05445474168213,34.15025475692756,5353100
2006-07-10,34.34748840332031,34.370030338759186,34.20660453140326,34.29113356472312,4732500
2006-07-11,34.24604797363281,34.37002645481932,34.15024583370222,34.34748452192776,7102700
2006-07-12,34.16152572631836,34.34749349669022,34.133349377700156,34.26859886067219,6169400
2006-07-13,33.96427917480469,34.240410319880574,33.90792434437912,34.22350494561139,8022400
2006-07-14,34.07135772705078,34.40948033586554,33.8966630880614,33.98682868713518,7532000
2006-07-17,34.32494354248047,34.54472201998531,34.12207044025535,34.12207044025535,7284200
2006-07-18,34.150245666503906,34.38693166127234,33.63179411083872,34.262953180692826,8302900
2006-07-19,34.55036163330078,34.65179819338275,34.088262703912804,34.2742282975849,8465000
2006-07-20,34.58417892456055,34.787052083075146,34.488378905105144,34.488378905105144,5563200
2006-07-21,34.787052154541016,34.93357261364377,34.69688654498459,34.753239244813216,8654400
2006-07-24,34.92791748046875,34.93918844438454,34.73068098623385,34.75322076434887,7828200
2006-07-25,34.939205169677734,34.939205169677734,34.65180297625451,34.6574373860513,6303500
2006-07-26,34.96738815307617,35.02374301032521,34.741975173233996,34.79832788076504,5660300
2006-07-27,35.25477981567383,35.260414224504416,34.96737552181771,35.023730358709706,7658600
2006-07-28,35.457645416259766,35.50272927895429,35.19278524693855,35.249137925589814,7786400
2006-07-31,35.249149322509766,35.43511709167732,35.23787835319195,35.316772988699064,7059400
2006-08-01,35.3223991394043,35.41819912579898,35.102620676765255,35.153338948890955,4551700
2006-08-02,35.58727264404297,35.61544899302593,35.435117779873806,35.55909414534237,7410800
2006-08-03,35.54780960083008,35.69432784055923,35.52526767172815,35.55907841566436,6561400
2006-08-04,35.8014030456543,35.89720518089583,35.60416651679957,35.643613822570515,6653300
2006-08-07,35.6548957824707,35.750695797534746,35.592906525797446,35.64362481310123,6313600
2006-08-08,35.818328857421875,35.902857920211076,35.72816323394924,35.73943205588004,5236200
2006-08-09,35.683067321777344,35.90848237935065,35.51964151252256,35.885940443649865,6124000
2006-08-10,35.81267547607422,35.92538298990753,35.67179162121184,35.705604520276935,5437400
