Price,Close,High,Low,Open,Volume
Ticker,BA,BA,BA,BA,BA
Date,,,,,
2006-05-30,58.884220123291016,59.86646225158833,58.48272224661396,59.86646225158833,3935800
2006-05-31,59.68721008300781,59.823434895458256,58.22460391826777,58.22460391826777,3958200
2006-06-01,59.966827392578125,60.02418578603766,59.18533979418248,59.938148195848356,2373600
2006-06-02,60.0815315246582,60.64076206810551,59.62984110879976,60.224922008107555,3230300
2006-06-05,58.884220123291016,60.203436028084425,58.83403288870639,60.07438235772418,3421800
2006-06-06,57.8231086730957,59.03477329582439,56.97709150521541,58.79100832592546,6324700
2006-06-07,58.403846740722656,58.733649298203105,57.565000748653,57.95216169960764,5014200
2006-06-08,58.21027374267578,58.67629568512775,56.647292948150245,58.403851498925285,7561100
2006-06-09,57.71555709838867,58.783831095691376,57.35707537728067,58.7551519016031,3927800
2006-06-12,55.83710861206055,57.89479557571513,55.54315645725088,57.787249969810425,5244400
2006-06-13,55.191890716552734,55.83715393575544,54.776050286843436,55.75828745874157,5184100
2006-06-14,58.79819869995117,58.79819869995118,56.78352684179455,56.92692287386937,9857200
2006-06-15,60.805694580078125,61.03512276389285,58.7981993391991,58.7981993391991,8055900
2006-06-16,61.32904815673828,61.5513050540493,60.76264643036831,61.01358251926728,6019900
2006-06-19,60.76982498168945,61.823762153156494,60.44718813960928,61.40792202958497,4342100
2006-06-20,60.83436584472656,61.28605645420452,60.26079819507012,61.12115240455412,3094400
2006-06-21,61.55132293701172,61.71622696905411,60.87020971639754,60.87020971639754,3589600
2006-06-22,60.267967224121094,61.42945039411448,60.13891353856627,61.33624708176893,3631100
2006-06-23,59.787567138671875,60.56905995378718,59.6226686484153,60.267931220717635,3066100
2006-06-26,60.14608383178711,60.425699234752955,59.36459603118999,59.852131561745615,1930000
2006-06-27,58.740806579589844,60.3683109522251,58.618924124766146,60.11737487758921,3214200
2006-06-28,59.24988555908203,59.28573593560837,57.95218288482075,58.748013107710115,3171600
2006-06-29,59.50798797607422,59.86646983135178,58.274809518719586,59.24988060267446,5236500
2006-06-30,58.72649002075195,59.50797770476973,58.48271955683944,59.500806537302225,4470800
2006-07-03,58.28913497924805,58.55440797454763,58.03102768057999,58.32497987239796,1629300
2006-07-05,57.47897720336914,58.28197849822804,56.8265430956703,58.27480732979213,5662800
2006-07-06,57.93783187866211,58.05971985861743,57.35709306181084,57.550670844095045,3195900
2006-07-07,57.349884033203125,58.281938368147536,57.0200816222215,57.64384156668383,2586400
2006-07-10,57.60801696777344,58.253285221145624,57.37858886324083,57.37858886324083,2665800
2006-07-11,58.52574157714844,58.65479525470548,56.53975464640791,57.42878805291281,3821900
2006-07-12,58.016719818115234,58.75519178973721,57.62239293919123,58.39670982526047,2659200
2006-07-13,57.0631103515625,58.10271049016137,56.97707825043449,57.85894010697409,3609900
2006-07-14,55.385406494140625,57.07026889866887,55.12729930783046,57.06309773516163,5436600
2006-07-17,56.60428237915039,57.192192399046604,55.77977849356347,56.00203549193918,4515600
2006-07-18,56.76198959350586,57.54348252364198,55.90163572381132,56.99858882217064,4306900
2006-07-19,58.99892044067383,59.199669322912634,56.18125398354369,56.86953820978964,5065700
2006-07-20,57.85179138183594,59.507975454321965,57.801604151457504,59.43628019235248,4605700
2006-07-21,56.69749450683594,57.851806578760595,56.32467029466189,57.851806578760595,4032200
2006-07-24,58.389522552490234,58.51140506258294,56.94842405610424,56.962760922586284,4023600
2006-07-25,60.04570007324219,60.26795703356168,57.85895895720251,57.89480932434993,4557400
2006-07-26,57.28535842895508,59.049087172355335,57.070267289762036,58.92003358283849,6634600
2006-07-27,56.432220458984375,57.56502458416276,56.03072247841472,57.35710442422497,5202100
2006-07-28,56.57562255859375,57.42880585863949,56.42505532976183,56.92693332920082,4317100
2006-07-31,55.5073356628418,56.295994742869325,55.42130350829312,56.25297866559499,5519200
2006-08-01,56.04505157470703,56.12391801995215,54.86206036602914,55.5073287953079,4504200
2006-08-02,56.3676872253418,57.10615895016521,56.20995433848653,56.425040163290106,3784500
2006-08-03,56.92692565917969,57.27823638245308,55.507334957177655,55.83713764208731,3681200
2006-08-04,56.991432189941406,57.85895744627363,56.747667203698356,57.471801935181475,3598400
2006-08-07,57.17783737182617,57.3212278794306,56.367670610866384,56.711810017115916,3230500
2006-08-08,56.03071594238281,57.952178935254004,55.80845346906623,57.034466246718345,5676600
2006-08-09,55.534088134765625,56.87277410200382,55.21020798067748,56.31858722525381,4175500
2006-08-10,54.843143463134766,55.27498364859061,54.02985469720156,55.27498364859061,5609200
2006-08-11,54.6703987121582,55.246181839299965,54.45448415778618,54.8575290521405,3274000
2006-08-14,54.26018142700195,55.555691348055845,54.087448601220615,55.16703837173968,3772100
2006-08-15,55.11664962768555,55.20301328233324,54.476093564023834,54.69920699329932,3516300
2006-08-16,56.73601531982422,56.82237894596804,55.318153885830775,55.562858148004814,4181600
2006-08-17,56.563297271728516,57.16787032587019,56.052292167401774,56.73603556781292,2893300
2006-08-18,55.86515808105469,56.62806621144611,55.53408463784565,56.62806621144611,3426400
2006-08-21,55.152645111083984,55.86517836933183,55.06628143692882,55.86517836933183,2537600
2006-08-22,55.38294982910156,56.03070475217704,54.879143495085756,55.418938349135786,2632700
2006-08-23,54.95829772949219,55.81477373723022,54.749576454872184,55.418922097248206,2493900
2006-08-24,54.15222930908203,55.44773942050342,53.97949645791863,55.31098960566495,3307900
2006-08-25,53.20937728881836,54.411319156480246,52.93588321141585,54.15221719217172,4604300
