Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2006-05-30,9.231510162353516,9.456379122411901,9.219348334614796,9.388867641880031,172467360
2006-05-31,9.228529930114746,9.388122439545189,9.103438489706544,9.27767286086701,318932748
2006-06-01,9.49658489227295,9.505768215097097,9.223069614931859,9.271220342608132,250868880
2006-06-02,9.417657852172852,9.6072832244534,9.368267101525676,9.601326218295066,255200544
2006-06-05,9.293559074401855,9.467547550829176,9.286362049606067,9.336745952460845,222117660
2006-06-06,9.6795072555542,9.679755069996304,9.339722442158447,9.346672596817186,409981608
2006-06-07,9.593135833740234,9.800381588329197,9.592887073381432,9.760174158320288,356095548
2006-06-08,9.761661529541016,9.785737367031432,9.396560827439165,9.623910737180122,413965620
2006-06-09,9.594625473022461,9.814529628248998,9.564343865356056,9.734112877232361,246053700
2006-06-12,9.469780921936035,9.691919192094627,9.45637907589604,9.638555839007996,200563236
2006-06-13,9.593384742736816,9.605297810294473,9.384897074837335,9.45389638926874,306057636
2006-06-14,9.54051685333252,9.707058602764667,9.394824627016844,9.675537922373774,310569120
2006-06-15,9.704577445983887,9.73560155095803,9.50601844486507,9.595865387898423,271156572
2006-06-16,9.69713020324707,9.702839394946544,9.63011719418212,9.657418405118769,211971816
2006-06-19,9.633591651916504,9.798892431026092,9.604800715532276,9.700853423596099,305018676
2006-06-20,9.609517097473145,9.726170571658809,9.593135802264142,9.63086130370251,161434404
2006-06-21,9.98082160949707,10.027235751641363,9.673552440564071,9.706066270243722,349426224
2006-06-22,9.926713943481445,10.076874382528223,9.630116903532763,9.967171075554235,236239524
2006-06-23,10.048580169677734,10.169948730099826,9.946322645785212,9.996457785169023,212379408
2006-06-26,10.032694816589355,10.133960130304468,10.008618979267949,10.095489299339842,141905952
2006-06-27,9.9855375289917,10.126514655177994,9.953023699711983,10.06967717109807,164119716
2006-06-28,10.079606056213379,10.088788434736044,9.95600242591224,10.027483667372215,148271580
2006-06-29,10.369996070861816,10.3796750221584,10.072405916294466,10.126264886755727,266061672
2006-06-30,10.407723426818848,10.407723426818848,10.23398467507651,10.31514485958906,250069680
2006-07-03,10.503777503967285,10.517923738141077,10.410702358112529,10.425346112958655,86181732
2006-07-05,10.460590362548828,10.493849527069651,10.316138158107094,10.462080087092248,199224576
2006-07-06,10.503528594970703,10.55788509719063,10.473496693704174,10.5082446372911,147336516
2006-07-07,10.43552303314209,10.620182662457335,10.322094935989432,10.57451385703692,241434324
