Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2006-05-30,1.8326470851898193,1.894912195510482,1.8326470851898193,1.8946128344108384,563402000
2006-05-31,1.7892404794692993,1.8497100211713964,1.7569096813729035,1.8488115382143402,1280977600
2006-06-01,1.8610855340957642,1.864378906480711,1.7817566266139113,1.7916355447254082,942508000
2006-06-02,1.8458185195922852,1.888925122456203,1.8224689515005716,1.8856327496220866,685787200
2006-06-05,1.7961256504058838,1.8305517813946581,1.7952279666781945,1.8305517813946581,605785600
2006-06-06,1.7877442836761475,1.814985555862473,1.7634970234466534,1.8027117455324304,726037200
2006-06-07,1.7530192136764526,1.8081002691433514,1.7467328290530613,1.7991198338759717,750506400
2006-06-08,1.8188759088516235,1.8239644464412323,1.7108085838994307,1.7494257540606861,1397482800
2006-06-09,1.773374319076538,1.8428242929760597,1.7691832638416332,1.8314491711457137,775838000
2006-06-12,1.706318736076355,1.7880425098926935,1.7051218913138906,1.7781643939119587,717785600
2006-06-13,1.7461332082748413,1.7691834145082737,1.7170957797673772,1.7245798076099168,1080643200
2006-06-14,1.7245800495147705,1.7596049050496922,1.6970396225532802,1.7446372469461766,878136000
2006-06-15,1.777565360069275,1.7883419606889204,1.698835783736583,1.715300245626049,1190383600
2006-06-16,1.7230830192565918,1.7718784872556255,1.7218861741726093,1.7649927810920412,838101600
2006-06-19,1.712306261062622,1.7416430516993229,1.706319038581334,1.7311656121976056,704575200
2006-06-20,1.7203892469406128,1.7467328296242863,1.715000546129182,1.7245801034107229,672974400
2006-06-21,1.7320635318756104,1.7575086196231418,1.7152997140617183,1.7284711995552884,863296000
2006-06-22,1.7835527658462524,1.7886423050815266,1.7383508308836872,1.7422417264746557,965633200
2006-06-23,1.761101484298706,1.8012158922095156,1.758108471289917,1.7877444359809342,660203600
2006-06-26,1.7658910751342773,1.7721774588002215,1.7473308855747338,1.771278975761086,466536000
2006-06-27,1.7191914319992065,1.7727762820969248,1.718293748169839,1.768884586884747,550611600
2006-06-28,1.6769827604293823,1.715300591772244,1.658722727659873,1.7150006310706467,850704400
2006-06-29,1.7652920484542847,1.7688845823276074,1.6880592648368447,1.6991352284233736,873398400
2006-06-30,1.7144019603729248,1.7287710959244065,1.691351751036533,1.7239817171415073,739695600
2006-07-03,1.7347582578659058,1.7416431644841641,1.7164974279559844,1.7218861283786402,194770800
2006-07-05,1.706318736076355,1.7242804003358827,1.6931474484742055,1.7108089523007357,518240800
2006-07-06,1.6694989204406738,1.7182933818928228,1.6647086431376856,1.7090137871174005,633208800
2006-07-07,1.6584224700927734,1.6928487019292742,1.6365699059192804,1.6608179587690208,799360800
2006-07-10,1.6464487314224243,1.6910522404638295,1.6314811746462856,1.6674035107495575,529345600
2006-07-11,1.6659066677093506,1.6760848471182188,1.6323790175167465,1.6497413650859691,825022800
2006-07-12,1.5853804349899292,1.653632768275176,1.584182690813522,1.6515372405478366,927329200
2006-07-13,1.5641251802444458,1.6201046925647944,1.5389794537342694,1.5575395374730687,1249906000
2006-07-14,1.5168280601501465,1.583284922708042,1.501561244187078,1.5716097403583809,993036800
2006-07-17,1.5677183866500854,1.5898709121271373,1.5461650830803049,1.548559772463274,1024542400
2006-07-18,1.583584189414978,1.612022293825055,1.5521519745138117,1.5913667783664203,1000448400
2006-07-19,1.6195063591003418,1.6488431433681368,1.5674186339441383,1.5853801975683457,1390743200
2006-07-20,1.8110930919647217,1.8437230558524897,1.7877437229014759,1.8248639039535888,1972146400
2006-07-21,1.8176788091659546,1.8305517373968065,1.785349006270234,1.7907377064339343,891892400
2006-07-24,1.8386331796646118,1.8589893311262053,1.808997235451349,1.8338436027656702,722856400
2006-07-25,1.8539013862609863,1.8586907648524336,1.8194750547676213,1.8494111689710246,589069600
2006-07-26,1.911975383758545,1.9350257912225854,1.8464170944691072,1.8559968505258047,898427600
2006-07-27,1.8979065418243408,1.9464018494996609,1.881741039584789,1.930834869724722,735044800
2006-07-28,1.9634640216827393,1.9661580710985709,1.9008989656140856,1.914070251345712,691507600
2006-07-31,2.034412145614624,2.054468344775231,1.9841204683240516,2.0005851328116835,892841600
2006-08-01,2.0110626220703125,2.033513511284859,1.9739424356721713,2.012259467255689,711765600
2006-08-02,2.040398359298706,2.055964333052875,2.0209396930631853,2.0251305475231898,550768400
2006-08-03,2.0832056999206543,2.0954793026284726,2.029921033922611,2.032914244619286,841044400
2006-08-04,2.044590473175049,2.0538700710349755,1.9446058288232804,2.007171121804749,1852866400
2006-08-07,2.01196026802063,2.0835057893565514,1.9850181622997025,2.0272270882267613,1245512800
2006-08-08,1.939217209815979,2.0089673745474825,1.9311354561166967,2.008368052588477,997864000
2006-08-09,1.9035935401916504,1.9637639307894317,1.8979064778464811,1.9586753908886994,955838800
2006-08-10,1.9179631471633911,1.9401156773186152,1.8769520594336913,1.89341672648188,697760000
2006-08-11,1.905389666557312,1.9197587997440213,1.8733588277128674,1.892816699999007,777529200
2006-08-14,1.9140702486038208,1.9523882603536797,1.9038929728525023,1.9173634197528375,717620400
2006-08-15,1.989208698272705,1.9907057035772924,1.9398157166824772,1.9559802164918685,861352800
2006-08-16,2.0350100994110107,2.037704149608558,1.9856171141038201,2.0086675203040962,781284000
2006-08-17,2.0233354568481445,2.0553660913129765,2.0110618531338766,2.0356082612004305,581148400
2006-08-18,2.032914638519287,2.0475829325308794,2.013456766815926,2.026927416603929,536354000
2006-08-21,1.9925017356872559,2.0149536162928374,1.9802281315505659,2.0146534558582134,526226400
2006-08-22,2.024233341217041,2.045188217977176,1.9907056982732374,1.9960943977700525,576968000
2006-08-23,2.0149543285369873,2.055067727244058,2.003877565253844,2.0356090508053817,536258800
2006-08-24,2.0299220085144043,2.041297133889319,1.9838213857677387,2.0323166981257534,655191600
2006-08-25,2.0580601692199707,2.0670404016908144,2.014953574540234,2.0158512580584715,543958800
2006-08-28,2.005075454711914,2.0538699290090117,1.996095018838258,2.0505775554939802,738161200
2006-08-29,1.9901068210601807,2.013456382552314,1.9493943193271863,2.005373634509154,947332400
2006-08-30,2.00447678565979,2.030221046339429,1.9960948729285746,2.0158519103426578,680142400
2006-08-31,2.031118392944336,2.044589842895886,1.9954952197906455,2.014055408991966,574697200
2006-09-01,2.046984910964966,2.0550676625281064,2.030221085181808,2.0499781229738843,408494800
2006-09-05,2.139784097671509,2.140382620063334,2.052073289036591,2.0646460562350155,1012457600
2006-09-06,2.0963776111602783,2.146070758884619,2.0864994933305394,2.127809730135967,974103200
2006-09-07,2.179298162460327,2.199654511017546,2.102963304214076,2.1134407395783046,1267957600
2006-09-08,2.170916795730591,2.2023491096649126,2.1526559696586554,2.1963618880542755,895921600
2006-09-11,2.170318365097046,2.207138377284058,2.137987569851254,2.168222837637749,949124400
2006-09-12,2.174210786819458,2.198757203374307,2.138886768772958,2.1795986882827427,1684687200
2006-09-13,2.221207857131958,2.224800189126471,2.1643306661020114,2.1807951213959553,1146138000
2006-09-14,2.2203104496002197,2.235277901915112,2.199055416311678,2.2068390031070466,801729600
2006-09-15,2.2182154655456543,2.2445580441855606,2.193967415473355,2.2331829215258168,981853600
2006-09-18,2.2119288444519043,2.2409656725861327,2.1942665392615437,2.209234194826564,705278000
2006-09-19,2.2083356380462646,2.225997136891407,2.1792980220310283,2.2182145506026787,710049200
2006-09-20,2.252939462661743,2.265512426692715,2.221806513549114,2.2265968897835,822791200
2006-09-21,2.234679937362671,2.2768896693331193,2.215820580277232,2.252641610473755,794124800
2006-09-22,2.185286045074463,2.2253994328167126,2.1727132786981613,2.2242015887492625,665112000
2006-09-25,2.2676076889038086,2.2709008598494385,2.206838802846177,2.209532652251304,858992400
2006-09-26,2.3232884407043457,2.328377179507213,2.2780855160454347,2.2804804047437366,1102948000
2006-09-27,2.2873663902282715,2.319097870014062,2.269703884069543,2.3101166366118737,810373200
2006-09-28,2.3053274154663086,2.319397390474903,2.2735961306072103,2.305626776636704,723609600
2006-09-29,2.3044283390045166,2.3205928332343775,2.295447109639125,2.3083200318677988,405812400
2006-10-02,2.2409651279449463,2.271200192512666,2.2242011099841785,2.248149992557383,712639200
2006-10-03,2.2176153659820557,2.2436595735796363,2.190973435576692,2.2286921228492624,790708800
2006-10-04,2.2565321922302246,2.2589268809554754,2.1900754334141235,2.218215174221205,829082800
2006-10-05,2.2400684356689453,2.279882674753083,2.2191137517978143,2.231088199450886,683883200
2006-10-06,2.2218070030212402,2.2463544142424343,2.209533397330907,2.2277942252314165,466958800
2006-10-09,2.2340805530548096,2.2475518014870866,2.2011512343458093,2.2092339834051753,438222400
2006-10-10,2.209533452987671,2.232583659555886,2.1876808907321865,2.231386814605286,531588400
2006-10-11,2.1921703815460205,2.214622258122428,2.1733110370367794,2.1978584407454282,571855200
2006-10-12,2.252939462661743,2.256831356081487,2.203246528467456,2.2035464890334655,592855200
2006-10-13,2.245756149291992,2.301435523664382,2.2373742370774585,2.2640161799235297,684196800
2006-10-16,2.2571310997009277,2.271500233706968,2.2388702711114403,2.2508447159835865,508692800
2006-10-17,2.2239036560058594,2.253240460157451,2.216420223978389,2.2463555508133006,480925200
2006-10-18,2.2310872077941895,2.256232937167313,2.212527022022,2.2376727513951233,1133907600
2006-10-19,2.364598512649536,2.3933367754111448,2.3397529429628574,2.372681261461519,1512977200
2006-10-20,2.3933372497558594,2.394535093942704,2.3550202246145115,2.3640006587266953,639413600
2006-10-23,2.438539743423462,2.451711031105448,2.3873495994950282,2.3945346649233934,832507200
2006-10-24,2.4262659549713135,2.4451253014445076,2.4008208652371508,2.4310553320913972,463212400
