Price,Close,High,Low,Open,Volume
Ticker,CAT,CAT,CAT,CAT,CAT
Date,,,,,
2006-05-30,43.790550231933594,45.174175453753996,43.729861178756614,45.16810562245136,4130200
2006-05-31,44.26996612548828,44.55518804447243,43.32934586896697,44.04543326750738,4032900
2006-06-01,44.47629165649414,44.58552546699011,43.60849100364412,44.12431553045996,2910300
2006-06-02,44.18500518798828,44.63408014542501,43.772344591648526,44.63408014542501,3730500
2006-06-05,42.07315444946289,44.18500204590474,41.75758803533033,44.17893684442416,6863900
2006-06-06,41.55731201171875,42.49186192922096,41.32670481681684,42.024586970469855,8730300
2006-06-07,40.501399993896484,41.721176786131736,40.30114186406576,41.69083226013561,9781200
2006-06-08,40.59242248535156,40.986878110936196,39.087428685789476,40.29506562357036,11897800
2006-06-09,40.974735260009766,41.90322475436886,40.841231415061124,41.19927266137873,7943000
2006-06-12,40.24650955200195,41.50876549209445,40.08872640200961,41.50876549209445,6336200
2006-06-13,40.252593994140625,40.96261148197966,39.69428988216078,39.82779376378003,6267800
2006-06-14,40.950462341308594,41.011146744761035,39.99163302502114,40.02197291178576,5343500
2006-06-15,42.995567321777344,43.11694079344487,41.569462596636754,41.569462596636754,8440000
2006-06-16,42.81351089477539,43.311130517021375,42.69213743207869,42.995564143934146,6861400
2006-06-19,42.44939422607422,43.35967434211519,42.17631204323156,43.086592159272534,5340400
2006-06-20,43.08053207397461,43.47498780613981,42.601117215487704,42.710351039319214,5368800
2006-06-21,43.978675842285156,44.57338970598456,43.07446538343812,43.08053058516211,5502100
2006-06-22,43.86337661743164,44.093983944116346,43.305072427429984,44.057569580472446,3356000
2006-06-23,43.77839660644531,44.45200413852882,43.177613136992505,43.72378203191471,3331200
2006-06-26,43.9847412109375,44.27602828158223,43.438572166072994,43.93619182252188,2525900
2006-06-27,43.48106384277344,44.282110455206,43.402169907127096,43.45071930907472,2586300
2006-06-28,44.12431716918945,44.25782567919006,43.335410401796835,43.48712377590211,2921500
2006-06-29,45.14988708496094,45.32587510004237,44.106098653401176,44.20926260467961,5138200
2006-06-30,45.19844055175781,45.48365774347389,44.555172838083855,45.48365774347389,3913600
