epoch,step,train_loss,val_loss
0,9,0.0260721817612648,
0,19,0.015772519633173943,
0,29,0.02926379069685936,
0,39,0.00424687284976244,
0,49,0.024287037551403046,
0,59,0.0326155461370945,
0,69,0.030512511730194092,
0,79,0.049901194870471954,
0,89,0.18731318414211273,
0,99,0.06672994792461395,
0,109,0.055310171097517014,
0,119,0.043910060077905655,
0,129,0.07356062531471252,
0,139,0.23188970983028412,
0,149,0.012163077481091022,
0,159,0.045247938483953476,
0,169,0.016895577311515808,
0,179,0.0235382579267025,
0,189,0.09476158767938614,
0,199,0.02849031612277031,
0,209,0.05374588072299957,
0,219,0.04162072017788887,
0,229,0.02399641089141369,
0,239,0.03203777223825455,
0,249,0.0381183885037899,
0,259,0.02412768267095089,
0,269,0.020263511687517166,
0,279,0.04787513241171837,
0,289,0.07421155273914337,
0,299,0.016780851408839226,
0,309,0.035895466804504395,
0,319,0.022431079298257828,
0,329,0.0211661197245121,
0,339,0.06468549370765686,
0,349,0.03939049690961838,
0,359,0.07069610059261322,
0,369,0.029989121481776237,
0,379,0.04289025813341141,
0,380,,0.05287911370396614
1,389,0.019995879381895065,
1,399,0.044231608510017395,
1,409,0.025066543370485306,
1,419,0.045985471457242966,
1,429,0.022673865780234337,
1,439,0.07590584456920624,
1,449,0.015595098957419395,
1,459,0.02549423649907112,
1,469,0.01819056272506714,
1,479,0.050991155207157135,
1,489,0.04715947434306145,
1,499,0.02771335281431675,
1,509,0.01088237576186657,
1,519,0.665009617805481,
1,529,0.05176958814263344,
1,539,0.019762061536312103,
1,549,0.022267315536737442,
1,559,0.016957033425569534,
1,569,0.014087344519793987,
1,579,0.030146053060889244,
1,589,0.0209221001714468,
1,599,0.09496796131134033,
1,609,0.06054425239562988,
1,619,0.04067571461200714,
1,629,0.03484298661351204,
1,639,0.02821671962738037,
1,649,0.013922281563282013,
1,659,0.013248646631836891,
1,669,0.042387399822473526,
1,679,0.046124547719955444,
1,689,0.015673670917749405,
1,699,0.022923661395907402,
1,709,0.03291964530944824,
1,719,0.014152556657791138,
1,729,0.019646838307380676,
1,739,0.06901432573795319,
1,749,0.02058183029294014,
1,759,0.009276134893298149,
1,761,,0.0369139201939106
2,769,0.02688346803188324,
2,779,0.007227588910609484,
2,789,0.01958228088915348,
2,799,0.007587544620037079,
2,809,0.054871611297130585,
2,819,0.11632819473743439,
2,829,0.017873205244541168,
2,839,0.023468324914574623,
2,849,0.023378267884254456,
2,859,0.008557157590985298,
2,869,0.010139262303709984,
2,879,0.013060458935797215,
2,889,0.025122161954641342,
2,899,0.01076490804553032,
2,909,0.01430046558380127,
2,919,0.009178120642900467,
2,929,0.02015325240790844,
2,939,0.017397869378328323,
2,949,0.05012236908078194,
2,959,0.04707172140479088,
2,969,0.01042114570736885,
2,979,0.060761503875255585,
2,989,0.0269883144646883,
2,999,0.01626552641391754,
2,1009,0.02680034749209881,
2,1019,0.01793626695871353,
2,1029,0.027860764414072037,
2,1039,0.013219412416219711,
2,1049,0.01303375605493784,
2,1059,0.008527527563273907,
2,1069,0.018297065049409866,
2,1079,0.020298661664128304,
2,1089,0.011083024553954601,
2,1099,0.02735304832458496,
2,1109,0.01503668911755085,
2,1119,0.029924485832452774,
2,1129,0.006743905134499073,
2,1139,0.0077194031327962875,
2,1142,,0.03601828217506409
3,1149,0.044347189366817474,
3,1159,0.007558089215308428,
3,1169,0.040839288383722305,
3,1179,0.018817365169525146,
3,1189,0.008685832843184471,
3,1199,0.006462525576353073,
3,1209,0.034550849348306656,
3,1219,0.023292776197195053,
3,1229,0.008986017666757107,
3,1239,0.00862505380064249,
3,1249,0.008456103503704071,
3,1259,0.06433141231536865,
3,1269,0.012829187326133251,
3,1279,0.009662771597504616,
3,1289,0.008982660248875618,
3,1299,0.010855982080101967,
3,1309,0.01165333203971386,
3,1319,0.00753546180203557,
3,1329,0.009214716032147408,
3,1339,0.008386138826608658,
3,1349,0.009707816876471043,
3,1359,0.04776545614004135,
3,1369,0.025149688124656677,
3,1379,0.01242552138864994,
3,1389,0.01119282841682434,
3,1399,0.004159556236118078,
3,1409,0.011837717145681381,
3,1419,0.05479951575398445,
3,1429,0.012522769160568714,
3,1439,0.026580246165394783,
3,1449,0.025203701108694077,
3,1459,0.01106139738112688,
3,1469,0.022776883095502853,
3,1479,0.01613618992269039,
3,1489,0.004310693126171827,
3,1499,0.01874414086341858,
3,1509,0.008097337558865547,
3,1519,0.003677303669974208,
3,1523,,0.03436460718512535
4,1529,0.02961280196905136,
4,1539,0.00605845358222723,
4,1549,0.007379595190286636,
4,1559,0.008965604938566685,
4,1569,0.008659640327095985,
4,1579,0.024124596267938614,
4,1589,0.006233106832951307,
4,1599,0.0068745724856853485,
4,1609,0.018628977239131927,
4,1619,0.014357278123497963,
4,1629,0.006471157073974609,
4,1639,0.011349141597747803,
4,1649,0.019020766019821167,
4,1659,0.01576407253742218,
4,1669,0.018401162698864937,
4,1679,0.004762293305248022,
4,1689,0.00459906505420804,
4,1699,0.005714500322937965,
4,1709,0.007231500931084156,
4,1719,0.029611453413963318,
4,1729,0.01215097401291132,
4,1739,0.009865939617156982,
4,1749,0.01629498228430748,
4,1759,0.016670504584908485,
4,1769,0.011985622346401215,
4,1779,0.027814209461212158,
4,1789,0.01721472293138504,
4,1799,0.003963822033256292,
4,1809,0.013127421960234642,
4,1819,0.005895962473005056,
4,1829,0.005161222070455551,
4,1839,0.008830449543893337,
4,1849,0.0050233532674610615,
4,1859,0.0055515579879283905,
4,1869,0.005894873291254044,
4,1879,0.01633669063448906,
4,1889,0.016575701534748077,
4,1899,0.012820648029446602,
4,1904,,0.02990419790148735
